Nombre Estacion	Provincia	Fecha	Temperatura media diaria	Temperatura de rocio	 Presion reducida al nivel medio del mar (hpa)	Presion al nivel de la estacion (hpa)	Visibilidad en km	 Viento medio (m/s)	Máximo viento sostenido (m/s)	 Temperatura Máxima (Celsisus)	Temperatura Minima (Celsisus)	Neblina	Lluvia	Nieve o agua nieve	Granizo	random
Chamical_Aero	La_Rioja	10610	16,3	8,8	1017,2	963,4	20	0,3	1	23,4	8	0	0	0	0	0,430840647
Ezeiza_Aero	Buenos_Aires	10726	11,8	2,1	1025,5	1023	10	4,6	6,7	15,2	5,6	0	0	0	0	0,566729929
San_Luis_Aero	San_Luis	10826	6,4	-5,5	1030,6	946,2	20	3,3	5,1	13,7	-1,9	0	0	0	0	0,37300214
Junin_Aero	Buenos_Aires	10516	6,3	-0,6	1024,1	1014,1	10,5	2,6	4,1	12,2	-0,5	0	0	0	0	0,220505354
Tartagal_Aero	Salta	10726	14,5	-8,1	1017,5	965,6	10	3,2	6,2	23,9	3	0	0	0	0	0,432752598
Mendoza_Aero	Mendoza	10309	25,6	13,7	1004,1	927,3	11,4	1,6	3,6	33	18,4	0	0	0	0	0,164192996
Trelew_Aero	Chubut	10220	20	9,8	1015	1009,9	29,9	2,1	5,1	29,8	11,6	0	0	0	0	0,812487664
Tandil_Aero	Buenos_Aires	10320	17,4	15,7	1015,4	994,9	9,7	3,9	6,7	23,9	14,6	0	1	0	0	0,257959304
Junin_Aero	Buenos_Aires	10109	22,8	15,2	1015	1005,5	11,3	1,5	2,6	30,4	14,4	0	0	0	0	0,052154904
Paso_De_Los_Libres_Aero	Corrientes	10625	13,2	11,6	1016,5	1008	10,5	3,3	5,1	16	10,4	0	1	0	0	0,774711985
Comodoro_Rivadavia_Aero	Chubut	10731	7	1,1	1018,8	1013,1	16,6	3,4	6,2	14	1,4	0	0	0	0	0,466782932
Rio_Gallegos_Aero	Santa_Cruz	10703	2,4	-0,2	982,3	980,1	16,9	3,2	6,7	7,6	-0,2	0	0	0	0	0,631377957
Resistencia_Aero	Chaco	10918	10,3	3,4	1022,8	1016,4	7,7	1,5	3,6	19	2	0	0	0	0	0,18190843
Tartagal_Aero	Salta	10812	15,2	-1,1	1006,1	954,8	9,5	3,6	9,3	25,5	7	0	0	0	0	0,649909223
Catamarca_Aero_II	Catamarca	10828	16,6	-4,6	1019,2	966	14,3	2,1	6,2	29,2	1,9	0	0	0	0	0,726426511
San_Juan_Aero_II	San_Juan	10924	10,6	-4	1026,7	955,7	15	1,9	3,6	19,7	-0,2	0	0	0	0	0,647240245
Neuquen_Aero	Neuquen	10808	7,7	-5,1	1018	985,2	14	4,9	8,2	15,3	1,5	0	0	0	0	0,119876175
Corrientes_Aero	Entre_Rios	10912	28,6	14,1	1005,9	998,8	7,7	4,8	8,2	37	20	0	0	0	0	0,865149271
Chamical_Aero	La_Rioja	10818	13,9	-1,5	1017,5	963,4	15	1,1	2,1	22,4	7	0	0	0	0	0,517723136
Formosa_Aero	Formosa	10331	27,1	17,7	1011,7	1004,8	11,6	5,2	9,3	35	19,9	0	0	0	0	0,937407448
Marcos_Juarez_Aero	Cordoba	10306	20,1	14,8	1008,8	995,5	20	4,2	5,7	29,1	11,8	0	0	0	0	0,15959387
Pilar	Cordoba	10918	11	-6,5	1021,7	981,1	20	2,2	3,1	19,9	4,2	0	0	0	0	0,154248487
San_Julian_Aero	Santa_Cruz	10404	16,4	5	995,8	988,6	24,9	7,7	13,4	23,7	13,5	0	0	0	0	0,061881412
San_Rafael_Aero	Mendoza	10720	2,7	-4,9	1015,4	926,2	20	3,6	7,7	7	-2,3	0	0	1	0	0,552944641
Laboulaye_Aero	Cordoba	10228	22,6	13,7	1010	994,2	9,8	6,1	10,8	29,4	16,2	0	0	0	0	0,853556247
Tucuman_Aero_II	Tucuman	10810	10,1	-2,4	1027,4	973,5	8	4	7,2	20	2	0	0	0	0	0,869353128
Ushuaia_Aero_II	Ushuaia	10709	4,5	-1,3	997,4	990,4	16,7	4,3	14,4	10,1	2,9	0	0	0	0	0,952130883
Neuquen_Aero	Neuquen	10520	7,9	2,6	1018	985,1	10,8	0,8	3,6	18,6	1	0	0	0	0	0,359171143
Sauce_Viejo_Aero	Santa_Fe	10726	11,4	3,1	1022,7	1020,6	12,1	6,3	11,3	18,9	3,8	0	0	0	0	0,355678362
Resistencia_Aero	Chaco	10505	18,5	14,9	1018,7	1012,6	12,1	1,4	4,1	24,2	14	0	0	0	0	0,197386708
Rio_Gallegos_Aero	Santa_Cruz	10524	1,6	-1,7	1012,7	1010,4	16,9	6,3	8,7	5,7	-2	0	0	0	0	0,85924824
San_Juan_Aero_II	San_Juan	10608	10,8	-1,4	1021,8	951,5	15	1,5	3,6	20,8	1,2	0	0	0	0	0,546307335
Viedma_Aero	Rio_Negro	10814	7,8	-4,8	1021,6	1022,6	29,9	7,2	12,4	15,4	-4,6	0	0	0	0	0,698108133
Concordia_Aero	Entre_Rios	10901	21,9	11,8	1009,6	1005,2	13	3,7	7,2	31,2	12,8	1	0	0	0	0,220737026
Junin_Aero	Buenos_Aires	10829	16,2	0,8	1014,3	1004,7	11,3	6,6	11,3	29,3	4	0	0	0	0	0,226515713
Paso_De_Los_Libres_Aero	Corrientes	10828	9,5	2,2	1027	1018,3	10,1	2,6	5,7	19,2	1,7	0	0	0	0	0,208803578
Monte_Caseros_Aero	Corrientes	10711	19,9	16,7	1015,4	1009	7,7	3,2	6,2	26,8	15,3	0	0	0	0	0,920599764
Corrientes_Aero	Entre_Rios	10711	22,2	17,2	1013,9	1006,7	10	3,8	7,7	27,5	18,6	0	0	0	0	0,292747671
Trelew_Aero	Chubut	10119	18,8	10,1	1025,7	1020,6	17,7	2,9	7,7	28	11,8	1	0	0	0	0,907479074
Oran_Aero	Salta	10106	26,8	21,5	1001,1	962	10,8	3,4	6,2	37,2	19,9	0	0	0	0	0,793937725
Monte_Caseros_Aero	Corrientes	10803	10,7	7,5	1018,8	1012,3	20	4,3	6,2	13,4	8,8	0	0	0	0	0,717665067
Reconquista_Aero	Santa_Fe	10510	20,4	14,4	1011,3	1005	5	4,2	6,2	28,5	14	0	0	0	0	0,232725118
Tucuman_Aero_II	Tucuman	10602	17,9	9,9	1015,6	963,9	6,6	3,8	7,2	27	10	0	0	0	0	0,366585545
San_Rafael_Aero	Mendoza	10615	10,3	5,2	1013,5	926,6	18,8	2,9	5,1	22	3,8	0	0	0	0	0,791847859
Santa_Rosa_Aero	La_Pampa	10308	18,8	12,7	1013	990,6	27,2	2,6	6,7	28,9	11,1	0	1	0	0	0,478362197
La_Plata	Buenos_Aires	11108	17,9	17	1013,4	1010,7	9,5	2	3,1	22,5	12,2	0	0	0	0	0,898468994
Mendoza_Aero	Mendoza	10326	19,1	6,4	1017,7	938,1	11,7	0,9	3,1	27,8	10,6	0	0	0	0	0,608990333
Posadas_Aero	Misiones	10701	14,3	5,5	1020,9	1005,9	13,2	2,7	7,7	22	7,9	0	0	0	0	0,324466214
Ceres_Aero	Santa_Fe	10117	27,8	19,1	1009,7	999,7	8,9	3,9	7,7	36,2	21,8	0	0	0	0	0,893316702
General_Pico_Aero	La_Pampa	10609	11,3	6,1	1017,3	999,9	20,1	3,6	4,6	19,2	3,2	1	0	0	0	0,178480684
Tartagal_Aero	Salta	11105	21,8	11,7	1011,2	961,2	10	1,2	4,1	32	16,8	0	0	0	0	0,21774328
Rosario_Aero	Santa_Fe	10508	13,9	7,8	1014,6	1011,6	11,3	4,1	8,7	24	6,2	0	0	0	0	0,436553291
Concordia_Aero	Entre_Rios	10924	9,7	1,7	1029,6	1024,9	14,3	4,5	8,2	15,9	3,2	0	0	0	0	0,389650611
Santiago_Del_Estero_Aero	Santiago_del_Estero	10910	31,3	10,6	1004,2	982,1	8,5	5,1	7,7	40,5	20,8	0	0	0	0	0,558974993
Villa_Reynolds_Aero	San_Luis	10205	24,3	18,6	1009,7	955,4	14,3	3,9	10,3	35,6	15,8	0	0	0	0	0,853408466
Concordia_Aero	Entre_Rios	10523	15,1	13,2	1019,6	1014,8	11,1	1,4	3,6	19	12,9	0	0	0	0	0,829042334
Ushuaia_Aero_II	Ushuaia	10928	5,8	0,8	1035,5	1029,1	23,3	2,3	7,2	10	1,1	0	0	0	0	0,759835084
Santiago_Del_Estero_Aero	Santiago_del_Estero	10912	27,1	9,7	1001,9	979,6	12,1	3,7	6,7	40,6	20,5	0	0	0	0	0,094238129
Ezeiza_Aero	Buenos_Aires	10209	27	18,4	1012,2	1009,9	10	4	6,7	32,9	22	0	0	0	0	0,804763553
Mar_Del_Plata_Aero	Buenos_Aires	10408	13,7	8,6	1017,8	1015,3	7,4	1,8	5,1	23,6	5	1	0	0	0	0,053934697
Rio_Cuarto_Aero	Cordoba	11112	20,2	8,9	1009,6	961,5	15	5	10,8	29	11,4	0	0	0	0	0,177806149
Comodoro_Rivadavia_Aero	Chubut	10324	17,8	6,8	1000,4	995	17,1	5,2	11,3	23,9	11,5	0	1	0	0	0,340929745
Tucuman_Aero_II	Tucuman	10521	11,4	7,8	1015,6	963	9,2	2,4	4,6	19,6	6,7	0	0	0	0	0,450305164
Villa_Reynolds_Aero	San_Luis	10914	7,2	2,1	1024	965,6	10	6	8,2	11,3	5	0	0	0	0	0,376903857
Santiago_Del_Estero_Aero	Santiago_del_Estero	10724	6,4	-6,2	1028,9	1004,2	12,6	1,3	2,6	17,4	-4,1	0	0	0	0	0,423129354
Pilar	Cordoba	10106	22,7	18,2	1008,4	969,9	16,9	4,4	9,3	27,6	18,4	0	1	0	0	0,979005307
Tartagal_Aero	Salta	10604	21,9	10,3	1013,2	962,7	10	2,8	6,2	28,3	13,5	0	0	0	0	0,590133476
Santa_Rosa_Aero	La_Pampa	10617	3,6	-7,1	1018,7	995,1	21,2	2,7	5,7	14,3	-6,7	0	0	0	0	0,806406855
Concordia_Aero	Entre_Rios	10623	11,1	8,8	1020,6	1016	11,3	1,3	4,1	19,4	4	1	0	0	0	0,694342119
Ushuaia_Aero_II	Ushuaia	11030	12,4	3,8	998,3	991,5	18,3	5,2	12,4	18,6	7	0	0	0	0	0,560379745
Viedma_Aero	Rio_Negro	10528	12,3	7,1	998	997,2	23,7	3,1	5,1	17,8	5	0	0	0	0	0,025956756
Catamarca_Aero_II	Catamarca	10523	15	5,9	1016,5	963,5	20	3	7,7	22,5	6,7	0	0	0	0	0,883737987
San_Antonio_Oeste_Aero	Rio_Negro	10228	17,8	15,3	1015,3	1012,9	24	9,4	14,4	30,4	15,6	0	1	0	0	0,941046241
Laboulaye_Aero	Cordoba	10731	15	11	1013,2	997	9,2	6,7	8,7	25,9	12,2	0	0	0	0	0,845946414
Marcos_Juarez_Aero	Cordoba	10301	23	17,3	1006,3	993,2	20	6,4	8,7	31,1	15,9	0	0	0	0	0,131405238
Presidencia_R_S_Penia_Aero	Chaco	10905	20,2	9,2	1015,4	1004,6	15,4	4,5	7,2	31,5	10,8	0	0	0	0	0,437839091
Sauce_Viejo_Aero	Santa_Fe	10412	17,8	13,9	1013,5	1011,4	12,1	3,7	5,1	21,3	13,5	0	1	0	0	0,552504109
Comodoro_Rivadavia_Aero	Chubut	10917	9,1	-3,4	1016,5	1010,8	26,1	5	10,3	12,2	4	0	0	0	0	0,800759165
Santiago_Del_Estero_Aero	Santiago_del_Estero	10317	21,1	13,5	1021	997,7	13,5	1,7	3,6	26	17,5	0	0	0	0	0,702327038
Cordoba_Aero	Cordoba	10620	4,8	-3,6	1025,7	965,4	10,5	1,8	3,6	11,5	0,7	0	1	0	0	0,58123805
San_Julian_Aero	Santa_Cruz	10510	11,9	0,8	993,2	985,9	29,9	9,5	13,4	19,4	8,6	0	0	0	0	0,478654046
Reconquista_Aero	Santa_Fe	10613	20,9	16,6	1016,8	1010,8	6,4	2,8	4,6	27,3	15,8	1	0	0	0	0,925902255
Neuquen_Aero	Neuquen	10212	22,6	6,2	1004,8	974	12,9	4,3	6,7	33,5	16,4	0	0	0	0	0,881857135
San_Luis_Aero	San_Luis	10113	29,3	16,2	1007,9	930,6	20	2,3	3,6	36,5	21,1	0	0	0	0	0,167828598
Posadas_Aero	Misiones	10324	23,6	15,4	1011,3	996,9	13,8	3,3	7,7	29,5	19,4	0	0	0	0	0,150351064
San_Julian_Aero	Santa_Cruz	11104	14,8	-5,6	1012,9	1005,4	29,9	6,1	8,2	22,2	2,5	0	0	0	0	0,19887229
Rio_Cuarto_Aero	Cordoba	10928	6,1	1,9	1021,3	971	11,3	9,5	12,9	16	1,3	0	1	0	0	0,067233012
San_Antonio_Oeste_Aero	Rio_Negro	10521	9,4	0,7	1015,9	1013,4	29,9	4,6	5,1	19,3	0,5	0	0	0	0	0,280557959
Ceres_Aero	Santa_Fe	10905	19,3	4,5	1015,9	1005,4	9,7	6,1	8,2	30	11	0	0	0	0	0,483961268
Viedma_Aero	Rio_Negro	10220	23,8	6,8	1015,4	1014,6	29,9	4,3	7,2	32,1	8,8	0	0	0	0	0,494076268
Monte_Caseros_Aero	Corrientes	10925	13,4	6,4	1027,1	1020,5	20	3	4,6	20	6,8	0	0	0	0	0,576715917
Sauce_Viejo_Aero	Santa_Fe	10118	26,6	17,5	1014,1	1012	12,1	3,4	6,2	32,7	20	0	0	0	0	0,810511643
Neuquen_Aero	Neuquen	10820	9,2	-4,5	1016,7	984	15	1,6	4,6	17,5	1,8	0	0	0	0	0,89616562
Mar_Del_Plata_Aero	Buenos_Aires	10217	21,2	16,9	1005,5	1003,1	10	4,3	9,8	33	18	0	1	0	0	0,220337145
Ceres_Aero	Santa_Fe	10912	24,8	10,2	1005,2	995,2	6,8	6	9,8	41,2	17,2	0	0	0	0	0,146743145
Catamarca_Aero_II	Catamarca	11027	26,4	7,5	1011	960,1	20	9,7	13,4	31,1	18,1	0	0	0	0	0,23950348
Tartagal_Aero	Salta	10214	30,7	18,6	1002,9	954,3	9,8	3,5	8,2	38,5	22	0	0	0	0	0,72212666
Rio_Gallegos_Aero	Santa_Cruz	10315	10,7	2,9	1020,7	1018,4	17,2	4,8	11,3	18	2,5	0	0	0	0	0,255345717
Junin_Aero	Buenos_Aires	10828	14,4	0,6	1019	1009,2	10,6	5,5	8,8	27,6	1,2	0	0	0	0	0,554999064
Rio_Gallegos_Aero	Santa_Cruz	10731	6,4	0,1	1013,7	1011,4	16,9	7,1	14,4	12	0	0	0	0	0	0,849986835
Mendoza_Aero	Mendoza	10406	18,1	5,3	1010,3	931,6	11,6	3,3	7,2	26,5	13,8	0	0	0	0	0,042318552
Dolores_Aero	Buenos_Aires	10917	5,3	4,2	1015,4	1014,3	9,2	10,1	13,9	7,5	3	0	1	0	0	0,645157642
Laboulaye_Aero	Cordoba	10904	10,1	-1,1	1022,8	1006,1	8,2	4,9	11,8	18,3	2,8	0	0	0	0	0,681713943
Rio_Cuarto_Aero	Cordoba	10620	8	-9,3	1023,8	972,7	12,4	5,1	7,7	14	0,2	0	0	0	0	0,714500406
Catamarca_Aero_II	Catamarca	10221	24	15,6	1010,6	959,4	20	5,4	11,3	30,5	18,4	0	0	0	0	0,74902136
Oran_Aero	Salta	10508	20,3	12,4	1013,4	973,9	10	2,8	5,1	30	12,4	0	0	0	0	0,854680735
Comodoro_Rivadavia_Aero	Chubut	11003	9,2	-3,3	1016,9	1011,3	24,6	5,3	8,2	16	3,3	0	0	0	0	0,147447429
Dolores_Aero	Buenos_Aires	10410	15,5	11,6	1018,2	1017,2	10	3,8	8,2	23	11,8	0	0	0	0	0,489016729
Tandil_Aero	Buenos_Aires	10323	14,3	5,4	1017,4	996,6	17,5	0,9	2,6	24,3	4	0	0	0	0	0,800041176
Corrientes_Aero	Entre_Rios	10323	22,7	16,1	1015,2	1008	10	3,1	5,7	28	18	0	0	0	0	0,835239037
Iguazu_Aero	Misiones	10101	22,1	21,4	1011	980	9	3,8	10,3	31,3	18,6	0	1	0	0	0,346997714
Mendoza_Aero	Mendoza	10110	30,2	17,4	1007,1	931,3	11,4	1,7	5,1	37,3	22,3	0	0	0	0	0,052044902
Laboulaye_Aero	Cordoba	11008	20,8	6,9	1014,4	998,4	9,2	7,1	12,9	30,3	11,5	0	0	0	0	0,987462098
Ushuaia_Aero_II	Ushuaia	10321	9,6	2,6	990,3	983,5	16,4	6,8	13,4	13,3	5,5	0	1	0	0	0,041547773
Concordia_Aero	Entre_Rios	10208	26,8	16,6	1012,3	1007,9	15	4,1	6,2	32,9	20	0	0	0	0	0,933877495
Resistencia_Aero	Chaco	10112	27	19,5	1008,4	1002,4	11,9	2,3	4,1	32,4	21,8	0	0	0	0	0,462696756
Formosa_Aero	Formosa	10220	28,3	23,5	1009,7	1003	14,2	2,2	7,2	35,3	24	0	1	0	0	0,973445453
Paso_De_Los_Libres_Aero	Corrientes	11111	21,3	20,3	1001,2	993,2	8,7	7,7	12,4	29,6	18	0	1	0	0	0,46484735
San_Luis_Aero	San_Luis	10207	27,4	14,6	1009,9	932	20	4	5,1	33,3	21	0	0	0	0	0,4752781
Junin_Aero	Buenos_Aires	10913	10,4	7,1	1019,3	1009,5	7,9	6,4	8,2	14,8	7,6	0	1	0	0	0,994335584
Presidencia_R_S_Penia_Aero	Chaco	10530	13,7	5,6	1016,8	1005,8	18,5	2,1	3,6	24,7	4	0	0	0	0	0,951390495
San_Rafael_Aero	Mendoza	10320	18,9	10,5	1009,9	925,9	20	3,4	6,7	27,7	10,8	0	0	0	0	0,235831547
Concordia_Aero	Entre_Rios	10825	9,1	-1,1	1029,6	1024,9	15	7,1	9,3	12,4	5,8	0	0	0	0	0,461794428
La_Rioja_Aero	La_Rioja	10524	16,7	8,6	1019,4	969,3	20	0,8	1,5	22,4	6	0	0	0	0	0,577481979
Trelew_Aero	Chubut	11027	15,6	-6,2	1017,9	1012,7	29,9	4,9	8,2	26,7	7	0	0	0	0	0,772134664
San_Antonio_Oeste_Aero	Rio_Negro	10801	9,7	3,1	1019,7	1017,2	29,9	3,5	4,1	14,8	4,6	0	0	0	0	0,596163323
Sauce_Viejo_Aero	Santa_Fe	10320	19,9	17,2	1010,8	1008,7	11,3	2,4	3,6	24	16,4	0	1	0	0	0,886874388
Pilar	Cordoba	10419	20,1	8,6	1016,4	977,3	17,5	2,4	4,1	29,5	10,7	0	0	0	0	0,035182065
General_Pico_Aero	La_Pampa	11021	15,4	6,8	1014,1	997	20	4,3	8,8	23,8	8	0	0	0	0	0,952556989
Villa_Reynolds_Aero	San_Luis	10305	19,5	11	1012,3	956,6	13,7	2,7	6,2	31	8	0	0	0	0	0,405964742
Bahia_Blanca_Aero	Buenos_Aires	10914	3,2	1,6	1029,7	1019,3	13,8	3,4	8,2	11,4	-1,2	0	1	0	0	0,557485783
Rio_Cuarto_Aero	Cordoba	10612	16,3	12,6	1015,7	966,7	10,9	3,3	6,2	23,8	7	1	0	0	0	0,625166878
Laboulaye_Aero	Cordoba	11018	21,1	13,1	1012,6	996,6	9,8	0,8	2,1	29,1	12,4	0	0	0	0	0,378362339
Catamarca_Aero_II	Catamarca	10512	21,2	8,9	1010,8	959,1	20	3,6	8,2	27,3	13,9	0	0	0	0	0,705274692
San_Martin_Mza	Mendoza	10303	18,4	6,3	1017,9	943,6	15	2,3	3,6	26,2	12	0	0	0	0	0,256373293
Villa_Reynolds_Aero	San_Luis	10424	21,2	13,5	1014,2	958,9	15	3,4	7,7	31,4	12,8	0	0	0	0	0,865884966
La_Plata	Buenos_Aires	10304	17,2	10,8	1017	1014,2	10	3,6	6,2	24,1	9,7	0	0	0	0	0,093561515
Posadas_Aero	Misiones	10422	22,4	16,5	1019,5	1004,9	12,7	1,5	3,1	29	16,4	0	0	0	0	0,984285996
Azul_Aero	Buenos_Aires	10617	2,3	-2,6	1020,1	1001,8	15	2,2	5,7	12,4	-6,6	0	0	0	0	0,488905354
Tartagal_Aero	Salta	10915	13,5	8,7	1014,2	962,3	9,2	0,7	2,1	15,8	11,9	0	1	0	0	0,58680143
Ezeiza_Aero	Buenos_Aires	11023	18,4	13,1	1010,3	1007,9	9,5	4,1	12,9	22	14	0	1	0	0	0,518617987
Cordoba_Aero	Cordoba	11002	14,1	2,4	1016,1	958,2	10,9	4,5	8,2	23	5,1	0	0	0	0	0,791349826
Pilar	Cordoba	10402	16,8	14,2	1017,3	977,8	13,5	2,1	4,1	22,2	13,3	0	1	0	0	0,793037976
San_Julian_Aero	Santa_Cruz	10110	26,3	6,3	1004,1	996,8	29,9	11,8	14,4	33,5	10,2	0	0	0	0	0,675412303
Ushuaia_Aero_II	Ushuaia	10615	2,5	-0,8	985,5	978,6	14,2	7,5	18	5,1	-0,3	0	1	0	0	0,817539839
Iguazu_Aero	Misiones	10503	23,9	20,9	1010,8	980,1	11,6	2,8	6,2	32	17,9	0	0	0	0	0,694297858
Tucuman_Aero_II	Tucuman	11020	30,9	18,3	994,2	945,8	12,9	3,9	6,2	39	22,5	0	0	0	0	0,314581283
General_Pico_Aero	La_Pampa	10529	11,1	4,1	1008,4	991,1	15,3	6	12,9	19	5,5	0	0	0	0	0,481679918
Monte_Caseros_Aero	Corrientes	10409	18,8	13,6	1018	1011,6	17,1	2,9	4,6	26	13,3	0	0	0	0	0,15973981
Mar_Del_Plata_Aero	Buenos_Aires	11026	14,6	10,9	1014,9	1012,3	7,2	3,3	6,2	22	7,6	1	1	0	0	0,807189154
Ushuaia_Aero_II	Ushuaia	10414	8,9	3,5	1004,2	997,2	15,9	7,7	12,9	11,1	3,8	0	0	0	0	0,430740364
Cordoba_Aero	Cordoba	10204	22,4	14,8	1012,2	956,1	10,5	4,3	8,2	29,2	15,5	0	0	0	0	0,211200915
Esquel_Aero	Chubut	10624	2	-0,9	1019,9	924,6	16,1	1,5	5,7	9	-3,4	0	0	0	0	0,826478685
Neuquen_Aero	Neuquen	10312	17,9	3,3	1013	981,3	11,7	2,3	4,1	26,6	8	0	0	0	0	0,065653126
San_Antonio_Oeste_Aero	Rio_Negro	10906	15,7	5,8	1014,9	1012,4	29,9	5,9	7,7	24,5	10,7	0	0	0	0	0,121705517
Rio_Cuarto_Aero	Cordoba	10806	12,8	-4,4	1016,1	966,6	12,2	5,1	12,4	22,7	3,6	0	0	0	0	0,66667058
Monte_Caseros_Aero	Corrientes	10517	9	3,8	1026,2	1019,5	17,1	1,7	2,6	15,8	4	0	0	0	0	0,178755214
Pilar	Cordoba	10805	15,6	1,7	1014,1	974,4	13,8	5,2	7,7	25	4	0	0	0	0	0,41163122
Santiago_Del_Estero_Aero	Santiago_del_Estero	10824	10,4	-5,6	1026,3	1002,1	11,1	2,4	4,6	13,8	8,6	0	0	0	0	0,808768443
Ceres_Aero	Santa_Fe	10516	7,8	-1,3	1027	1016,1	15,8	2,2	3,6	16,4	0,8	0	0	0	0	0,782933136
Reconquista_Aero	Santa_Fe	10506	17,7	12,8	1018	1011,7	6,6	1,4	3,1	25,3	11,2	0	0	0	0	0,508503243
Neuquen_Aero	Neuquen	10620	1,9	-6	1020,5	986,7	11,6	1,1	3,1	14	-6,2	0	0	0	0	0,563755945
Ezeiza_Aero	Buenos_Aires	10106	24,4	18,9	1006,6	1004,3	9,3	2,2	3,6	30,2	17,4	0	0	0	0	0,757884908
San_Julian_Aero	Santa_Cruz	10428	10,8	6,7	1008,9	1001,3	29,9	8,6	10,3	13,8	8,5	0	0	0	0	0,87591273
Posadas_Aero	Misiones	10301	28,4	17,8	1009,8	995,6	13,5	2,9	5,7	37	20,6	0	0	0	0	0,005765714
Iguazu_Aero	Misiones	10614	16,4	14,5	1017,3	985,5	10,5	2,7	6,2	25,3	11,6	0	1	0	0	0,067691671
Presidencia_R_S_Penia_Aero	Chaco	10115	28,6	19,8	1008	997,5	20	2,5	3,6	35	20,4	0	0	0	0	0,248209528
Laboulaye_Aero	Cordoba	10423	19,5	13,8	1017,9	1001,7	9,8	2,8	7,2	28,6	12,5	0	0	0	0	0,665404745
La_Rioja_Aero	La_Rioja	10106	27,8	18,3	1004,1	956,8	18,8	3,7	5,1	31,6	21,2	0	0	0	0	0,271355264
San_Rafael_Aero	Mendoza	10101	17,9	4	1019,8	935,1	20	3,8	6,2	27,8	9,8	0	0	0	0	0,13002652
Sauce_Viejo_Aero	Santa_Fe	10922	11,6	6	1022,3	1020,1	10,3	6,6	11,8	18,9	7	0	1	0	0	0,853393366
Esquel_Aero	Chubut	10522	7,6	1,2	1015,5	922,6	18	2,4	7,2	12,8	3,1	0	0	0	0	0,073441546
Esquel_Aero	Chubut	10214	15,2	4,3	1007	916,8	29,9	6,1	12,9	20,5	11,2	0	0	0	0	0,3242007
General_Pico_Aero	La_Pampa	11010	16,3	4,4	1017,2	1000,1	20	3,6	5,1	25,8	6,5	0	0	0	0	0,844049848
San_Antonio_Oeste_Aero	Rio_Negro	10415	14	10,1	1018,1	1015,7	29,9	2,3	4,6	23,9	7,6	0	0	0	0	0,724236717
Presidencia_R_S_Penia_Aero	Chaco	10415	18,6	10,2	1017,9	1007	20	1,8	3,1	29,4	9	0	0	0	0	0,650693028
Comodoro_Rivadavia_Aero	Chubut	10602	9,4	2,9	1006,5	1000,8	17,2	5,7	9,8	14,2	3,5	0	1	0	0	0,486547456
Villa_Reynolds_Aero	San_Luis	11025	18,9	3,4	1016,3	960,2	12,6	6,5	12,4	27,6	12	0	0	0	0	0,687841162
Rosario_Aero	Santa_Fe	11101	19,9	18,9	1005,9	1002,9	7,7	6,2	8,8	23,6	16,8	0	1	0	0	0,532284833
Reconquista_Aero	Santa_Fe	10708	11,7	6,7	1027,3	1020,8	14,2	5,8	8,7	14,3	8,9	0	0	0	0	0,396223997
Bahia_Blanca_Aero	Buenos_Aires	10326	17	7,3	1018,8	1008,8	14,3	3,9	7,2	27,4	7,6	0	0	0	0	0,754689562
Posadas_Aero	Misiones	10831	23,7	11,7	1011,5	997	18,8	2,3	6,2	33	17	0	0	0	0	0,887722054
Marcos_Juarez_Aero	Cordoba	10804	7	2,1	1019,8	1005,6	7,6	3,2	8,8	20,5	-1,3	1	0	0	0	0,771108322
Resistencia_Aero	Chaco	10513	20,3	19,5	1012,1	1005,9	8,5	0,9	2,6	22	19	0	1	0	0	0,809263951
Chamical_Aero	La_Rioja	10330	25,3	12,4	1009,1	957,2	20,8	3,1	5,1	32,4	17,4	0	0	0	0	0,487867415
Concordia_Aero	Entre_Rios	10918	10	1,8	1022,1	1017,4	15	2,3	3,6	17,8	4	0	0	0	0	0,42164256
Rio_Gallegos_Aero	Santa_Cruz	10919	5,8	-1,9	1001	998,8	16,1	4,8	10,3	12,8	-0,2	0	1	0	0	0,91505732
Esquel_Aero	Chubut	10818	6,8	-2,3	1002,3	910,2	18,2	4,6	13,9	14	-0,3	0	1	0	0	0,605228187
Sauce_Viejo_Aero	Santa_Fe	10222	22,9	16,9	1016,3	1014,2	12,1	2,5	4,6	29	17,4	0	0	0	0	0,692230495
Dolores_Aero	Buenos_Aires	10926	11,5	5,7	1024	1023	10	4	6,2	17,4	5,2	0	0	0	0	0,711314295
Rio_Gallegos_Aero	Santa_Cruz	11024	12,2	0,8	1014,1	1011,8	22,4	10,6	13,9	21	7	0	0	0	0	0,548458123
Tartagal_Aero	Salta	10405	20,5	15,8	1008,4	957,8	10	0,9	3,1	28,3	14	0	0	0	0	0,707963532
San_Rafael_Aero	Mendoza	10207	26,5	18,3	1010	928,1	20	3,1	5,1	35,5	20,4	0	0	0	0	0,228651781
San_Rafael_Aero	Mendoza	10219	17,3	4,4	1016,2	931	20	2	4,1	25,3	8,3	0	0	0	0	0,160254128
Posadas_Aero	Misiones	10523	14,2	12,1	1017,8	1002,8	12,7	2,7	5,1	17,4	11,7	0	0	0	0	0,550015738
Pilar	Cordoba	10329	19,2	11,3	1016,8	977,6	20	2,6	6,7	27,5	11,9	0	0	0	0	0,961594825
